ID,StreamId,Timestamp,RecordSendRate,RecordsPerRequestAvg,ProcessLatencyAvg,ProcessRate,MessagesInPerSecond,BytesInPerSecond,BytesOutPerSecond,FetchRequestRate,ProduceRequestRate,RequestLatencyAvg,RequestLatencyMax,CommitLatencyAvg,CommitLatencyMax,RequestSizeAvg,RequestSizeMax,ResponseQueueTimeAvg,ResponseQueueTimeMax,ResponseSendTimeAvg,ResponseSendTimeMax
1,generalization_buckets,1701105787518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,conditional_range,1701105787523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,generalization,1701105787525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,conditional_regex,1701105787526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,shuffling,1701105787527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,aggregation_average,1701105787529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,k_anonymization,1701105787530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,baseline,1701105787531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,conditional_match,1701105787533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,univariate_microaggregation,1701105787534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,basic_tuple,1701105787534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,generalization_buckets,1701105802517,7653.2472771278735,42.11097957975733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0
13,conditional_range,1701105802518,6230.070007778642,43.00076698880196,0.1843630479486232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,134.0,16524.0,0.0,0.0,0.0,0.0
14,generalization,1701105802519,6280.526292394541,41.96406296406296,0.1764499353385031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,105.0,16518.0,0.0,0.0,0.0,0.0
15,conditional_regex,1701105802520,7104.180669444818,43.1271421576628,0.18749976202714336,5871.5384273458685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16249.116544417278,16524.0,0.0,0.0,0.0,0.0
16,shuffling,1701105802521,0.0,0.0,4.970826661655803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,110.0,0.0,0.0,0.0,0.0
17,aggregation_average,1701105802522,0.0,0.0,4.601196021763266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0
18,k_anonymization,1701105802523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,116.0,0.0,0.0,0.0,0.0
19,baseline,1701105802524,10127.174000698906,43.13992900492385,0.14714356263802655,8359.70839260313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16506.0,0.0,0.0,0.0,0.0
20,conditional_match,1701105802524,6578.337889800182,43.16260755432405,0.20847706022103196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,108.0,16524.0,0.0,0.0,0.0,0.0
21,univariate_microaggregation,1701105802525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0
22,basic_tuple,1701105802526,5249.777738264581,42.999817950118334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,16512.0,0.0,0.0,0.0,0.0
23,generalization_buckets,1701105817517,19162.22741731499,42.04153703859413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0
24,conditional_range,1701105817519,16667.77785185679,42.994109806956445,0.1015897148400719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,134.0,16524.0,0.0,0.0,0.0,0.0
