ID,StreamId,Timestamp,RecordSendRate,RecordsPerRequestAvg,ProcessLatencyAvg,ProcessRate,MessagesInPerSecond,BytesInPerSecond,BytesOutPerSecond,FetchRequestRate,ProduceRequestRate,RequestLatencyAvg,RequestLatencyMax,CommitLatencyAvg,CommitLatencyMax,RequestSizeAvg,RequestSizeMax,ResponseQueueTimeAvg,ResponseQueueTimeMax,ResponseSendTimeAvg,ResponseSendTimeMax
1,generalization_buckets,1701105029843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5,123.0,0.0,0.0,0.0,0.0
2,conditional_range,1701105029852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.5,118.0,0.0,0.0,0.0,0.0
3,generalization,1701105029854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.5,115.0,0.0,0.0,0.0,0.0
4,conditional_regex,1701105029856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,118.0,0.0,0.0,0.0,0.0
5,shuffling,1701105029858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5,110.0,0.0,0.0,0.0,0.0
6,aggregation_average,1701105029860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,120.0,0.0,0.0,0.0,0.0
7,k_anonymization,1701105029864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5,116.0,0.0,0.0,0.0,0.0
8,baseline,1701105029865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,109.0,0.0,0.0,0.0,0.0
9,conditional_match,1701105029867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,118.0,0.0,0.0,0.0,0.0
10,univariate_microaggregation,1701105029871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.5,128.0,0.0,0.0,0.0,0.0
11,basic_tuple,1701105029872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0,0.0,0.0,0.0,0.0
12,generalization_buckets,1701105044840,10827.487189642796,42.08177794881662,0.09647392407321849,9719.061166429588,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,112.5,123.0,0.0,0.0,0.0,0.0
13,conditional_range,1701105044841,10488.563790286647,42.99949259184088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,16340.537642045454,16524.0,0.0,0.0,0.0,0.0
14,generalization,1701105044842,10128.022970865615,41.956726825266614,0.0,9080.265848670757,0.0,0.0,0.0,0.0,0.0,0.5431706316652994,30.0,0.0,0.0,16361.420135329096,16518.0,0.0,0.0,0.0,0.0
15,conditional_regex,1701105044842,9347.219134841951,43.09223201475712,0.10152648019249631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16256.886715149032,118.0,0.0,0.0,0.0,0.0
16,shuffling,1701105044843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5,110.0,0.0,0.0,0.0,0.0
17,aggregation_average,1701105044844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,120.0,0.0,0.0,0.0,0.0
18,k_anonymization,1701105044844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5,116.0,0.0,0.0,0.0,0.0
19,baseline,1701105044845,12848.132503334817,43.10501976579399,0.08113465037954025,12846.531791907515,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,109.0,16506.0,0.0,0.0,0.0,0.0
20,conditional_match,1701105044846,9154.186491173463,43.131887701655145,0.10032896588509636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,118.0,0.0,0.0,0.0,0.0
21,univariate_microaggregation,1701105044846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.5,128.0,0.0,0.0,0.0,0.0
22,basic_tuple,1701105044847,8420.86375448583,42.99823075950967,0.11533171708449762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,112.0,112.0,0.0,0.0,0.0,0.0
23,generalization_buckets,1701105059841,18051.193183869455,42.04153703859413,0.06690003737781582,16668.61133798943,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,112.5,123.0,0.0,0.0,0.0,0.0
24,conditional_range,1701105059842,18050.867344175887,42.994109806956445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4655402209897244,0.0,0.0,0.0,16363.3747205503,16524.0,0.0,0.0,0.0,0.0
25,generalization,1701105059843,18050.54151624549,41.92169028255219,0.0,16669.72278251013,0.0,0.0,0.0,0.0,0.0,0.40814957659092815,30.0,0.0,0.0,16373.246814218644,16518.0,0.0,0.0,0.0,0.0
26,conditional_regex,1701105059844,16670.000666800028,43.04593000731781,0.06982050654673472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16268.089645377862,118.0,0.0,0.0,0.0,0.0
27,shuffling,1701105059845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5,110.0,0.0,0.0,0.0,0.0
28,aggregation_average,1701105059846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,120.0,0.0,0.0,0.0,0.0
29,k_anonymization,1701105059847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5,116.0,0.0,0.0,0.0,0.0
30,baseline,1701105059848,16671.390227231048,43.068176924070805,0.06241974947100284,16671.390227231048,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,109.0,16506.0,0.0,0.0,0.0,0.0
31,conditional_match,1701105059849,16671.946116270152,43.068176924070805,0.06837213594261522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,118.0,0.0,0.0,0.0,0.0
32,univariate_microaggregation,1701105059850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.5,128.0,0.0,0.0,0.0,0.0
33,basic_tuple,1701105059851,18047.60959410926,42.990413137870256,0.07418379914712275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,112.0,112.0,0.0,0.0,0.0,0.0
34,generalization_buckets,1701105074840,24754.313439116766,42.04153703859413,0.06690003737781582,22226.173541963017,0.0,0.0,0.0,0.0,0.0,0.0,68.0,17.0,17.0,112.5,123.0,0.0,0.0,0.0,0.0
35,conditional_range,1701105074841,24753.700678251396,42.994109806956445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4655402209897244,0.0,88.0,88.0,16363.3747205503,16524.0,0.0,0.0,0.0,0.0
36,generalization,1701105074841,24753.700678251396,41.92169028255219,0.0,22228.643830439905,0.0,0.0,0.0,0.0,0.0,0.40814957659092815,30.0,5.0,5.0,16373.246814218644,16518.0,0.0,0.0,0.0,0.0
37,conditional_regex,1701105074842,22229.137954030146,43.04593000731781,0.06982050654673472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,16268.089645377862,118.0,0.0,0.0,0.0,0.0
38,shuffling,1701105074843,60.88265041813652,42.56896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,364372.5,110.0,0.0,0.0,0.0,0.0
39,aggregation_average,1701105074844,55.130713142450645,42.758620689655174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,115.5,731933.0,0.0,0.0,0.0,0.0
40,k_anonymization,1701105074844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,108.5,116.0,0.0,0.0,0.0,0.0
41,baseline,1701105074845,22232.10315695865,43.068176924070805,0.06241974947100284,22232.10315695865,0.0,0.0,0.0,0.0,0.0,0.0,68.0,5.0,5.0,109.0,16506.0,0.0,0.0,0.0,0.0
42,conditional_match,1701105074846,22233.09173373649,43.068176924070805,0.06837213594261522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,113.5,118.0,0.0,0.0,0.0,0.0
43,univariate_microaggregation,1701105074847,54.89594450373533,42.56896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6724137931034482,9.0,4.0,4.0,164.33333333333334,728671.0,0.0,0.0,0.0,0.0
44,basic_tuple,1701105074847,24749.412201460214,42.990413137870256,0.07418379914712275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,31.0,31.0,112.0,112.0,0.0,0.0,0.0,0.0
45,generalization_buckets,1701105089840,18051.519035326823,42.04153703859413,0.06690003737781582,16668.889185224696,0.0,0.0,0.0,0.0,0.0,0.0,68.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
46,conditional_range,1701105089841,18051.193183869455,42.994109806956445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4655402209897244,0.0,88.0,88.0,16363.3747205503,0.0,0.0,0.0,0.0,0.0
47,generalization,1701105089841,18051.193183869455,41.92169028255219,0.0,16670.000666800028,0.0,0.0,0.0,0.0,0.0,0.40814957659092815,30.0,5.0,5.0,16373.246814218644,0.0,0.0,0.0,0.0,0.0
48,conditional_regex,1701105089842,16670.55646317474,43.04593000731781,0.06982050654673472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
49,shuffling,1701105089843,44.43884257341952,42.56896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,364372.5,0.0,0.0,0.0,0.0,0.0
50,aggregation_average,1701105089844,41.344358495598826,42.758620689655174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,731933.0,0.0,0.0,0.0,0.0
51,k_anonymization,1701105089844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
52,baseline,1701105089845,16672.224074691563,43.068176924070805,0.06241974947100284,16672.224074691563,0.0,0.0,0.0,0.0,0.0,0.0,68.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
53,conditional_match,1701105089845,16673.0580055688,43.068176924070805,0.06837213594261522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
54,univariate_microaggregation,1701105089846,41.1671529804085,42.56896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6724137931034482,9.0,4.0,4.0,164.33333333333334,728671.0,0.0,0.0,0.0,0.0
