ID,StreamId,Timestamp,RecordSendRate,RecordsPerRequestAvg,ProcessLatencyAvg,ProcessRate,MessagesInPerSecond,BytesInPerSecond,BytesOutPerSecond,FetchRequestRate,ProduceRequestRate,RequestLatencyAvg,RequestLatencyMax,CommitLatencyAvg,CommitLatencyMax,RequestSizeAvg,RequestSizeMax,ResponseQueueTimeAvg,ResponseQueueTimeMax,ResponseSendTimeAvg,ResponseSendTimeMax
1,aggregation_5ms_window,1701427552873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,aggregation_10ms_window,1701427552880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,aggregation_25ms_window,1701427552881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,aggregation_500ms_window,1701427552883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,baseline,1701427552884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,aggregation_100ms_window,1701427552886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,aggregation_200ms_window,1701427552887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,aggregation_50ms_window,1701427552888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,aggregation_150ms_window,1701427552889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,aggregation_5ms_window,1701427567869,0.0,0.0,0.6218352798027998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,123.0,0.0,0.0,0.0,0.0
11,aggregation_10ms_window,1701427567870,0.0,0.0,0.0,86.86374749944432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0
12,aggregation_25ms_window,1701427567871,0.0,0.0,0.0,47.367134188357156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0
13,aggregation_500ms_window,1701427567872,0.0,0.0,3.7557986642325716,28.695903443063862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,125.0,0.0,0.0,0.0,0.0
14,baseline,1701427567872,7570.44100649062,43.14949955656911,0.08506309524059827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,16506.0,0.0,0.0,0.0,0.0
15,aggregation_100ms_window,1701427567873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0
16,aggregation_200ms_window,1701427567874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,aggregation_50ms_window,1701427567875,0.0,0.0,2.9565122635539813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0
18,aggregation_150ms_window,1701427567875,0.0,0.0,4.801829996585616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,125.0,0.0,0.0,0.0,0.0
19,aggregation_5ms_window,1701427582870,0.0,0.0,0.8205172006210194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,123.0,0.0,0.0,0.0,0.0
20,aggregation_10ms_window,1701427582872,0.0,0.0,0.0,196.90630573566915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0
21,aggregation_25ms_window,1701427582874,0.0,0.0,0.0,112.14828643819176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0
22,aggregation_500ms_window,1701427582876,0.0,0.0,6.178778077320902,41.27148167286183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,125.0,0.0,0.0,0.0,0.0
23,baseline,1701427582877,26985.781674528695,43.08030867482704,0.04132377790526546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,16506.0,0.0,0.0,0.0,0.0
24,aggregation_100ms_window,1701427582879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0
25,aggregation_200ms_window,1701427582880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,aggregation_50ms_window,1701427582882,0.0,0.0,4.2355986274294475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0
27,aggregation_150ms_window,1701427582884,0.0,0.0,5.8428687599549285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,125.0,0.0,0.0,0.0,0.0
28,aggregation_5ms_window,1701427597870,4.280460601676012,36.0997442455243,0.9052118202755084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,31.0,23955.103797468353,123.0,0.0,0.0,0.0,0.0
29,aggregation_10ms_window,1701427597872,470.8715727070627,38.36574074074074,0.0,413.7179943100996,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,8.0,114.0,0.0,0.0,0.0,0.0,0.0
